"customerkey","order_count","aov","age_month","purchase_freq_month","ltv"
"1700194","2","1225.944","36","0.05556","136"
"1700283","3","5249.342653333334","39","0.07692","1211"
"1700366","2","8306.16443","67","0.02985","496"
"1700454","3","2498.49","53","0.05660","424"
"1700521","2","4242.31525","5","0.40000","3394"
"1700696","2","3085.46288","82","0.02439","151"
"1700699","2","190.721835","25","0.08000","31"
"1700760","2","213.48350000000002","7","0.28571","122"
"1700920","2","1433.42731","30","0.06667","191"
"1700928","3","1523.3006666666668","68","0.04412","202"
"1700952","4","2822.52942","70","0.05714","645"
"1701018","2","675.46","68","0.02941","40"
"1701041","3","3003.3959333333332","56","0.05357","483"
"1701134","2","1929.4605000000001","3","0.66667","2573"
"1701235","3","1591.7060000000001","52","0.05769","275"
"1701467","3","5589.9177666666665","40","0.07500","1258"
"1701485","3","1148.0202333333334","5","0.60000","2066"
"1701506","3","4505.940020000001","84","0.03571","483"
"1701658","2","1939.2483499999998","31","0.06452","250"
"1701685","5","3247.9912759999997","75","0.06667","1083"
"1701726","3","3400.966","95","0.03158","322"
"1701809","2","770.744635","56","0.03571","55"
"1701879","2","8537.945500000002","44","0.04545","776"
"1701936","2","327.7192","67","0.02985","20"
"1701941","3","1218.999825","15","0.20000","731"
"1701958","5","2724.0387492","65","0.07692","1048"
"1702015","2","3910.0589999999997","11","0.18182","1422"
"1702060","2","7297.738649999999","36","0.05556","811"
"1702169","2","2646.838","14","0.14286","756"
"1702175","3","630.4103266666667","48","0.06250","118"
"1702260","2","1551.54266","17","0.11765","365"
"1702274","2","612.8104999999999","11","0.18182","223"
"1702336","2","2632.6278","25","0.08000","421"
"1702359","2","1601.56604","76","0.02632","84"
"1702440","2","968.7871250000001","80","0.02500","48"
"1702572","2","4232.289019999999","2","1.00000","8465"
"1702601","2","633.2441400000001","4","0.50000","633"
"1702636","4","3788.3712200000004","66","0.06061","918"
"1702774","2","3177.298225","8","0.25000","1589"
"1702823","2","1913.0954000000002","49","0.04082","156"
"1702866","2","1358.4762349999999","45","0.04444","121"
"1702913","2","1074.494625","42","0.04762","102"
"1702960","2","817.2427250000001","4","0.50000","817"
"1702970","3","1483.091875","102","0.02941","131"
"1703006","2","623.51208","8","0.25000","312"
"1703082","2","1446.71832","44","0.04545","132"
"1703100","2","2317.2246","16","0.12500","579"
"1703117","2","1208.704902","10","0.20000","483"
"1703150","3","991.41113","48","0.06250","186"
"1703218","4","6626.820431000001","61","0.06557","1738"
"1703231","2","829.1924000000001","2","1.00000","1658"
"1703277","2","471.27923","19","0.10526","99"
"1703312","2","380.65686500000004","49","0.04082","31"
"1703317","2","108.88796","6","0.33333","73"
"1703335","2","253.9805","4","0.50000","254"
"1703366","4","1236.617","58","0.06897","341"
"1703404","3","2105.87","43","0.06977","441"
"1703548","2","83.57785","38","0.05263","9"
"1703585","4","6134.455","56","0.07143","1753"
"1703602","2","503.36590500000005","35","0.05714","58"
"1703630","2","721.9745125","78","0.02564","37"
"1703840","4","1012.693475","56","0.07143","289"
"1703941","2","2106.8280999999997","50","0.04000","169"
"1704052","3","1439.4490400000002","17","0.17647","762"
"1704104","2","1314.39137","18","0.11111","292"
"1704115","2","1598.3521540000002","38","0.05263","168"
"1704119","2","125.95599999999999","74","0.02703","7"
"1704215","2","1379.392","33","0.06061","167"
"1704269","2","673.8121975","36","0.05556","75"
"1704413","2","235.13400000000001","53","0.03774","18"
"1704457","2","562.5350000000001","5","0.40000","450"
"1704475","4","7016.175005","56","0.07143","2005"
"1704579","2","344.736245","31","0.06452","44"
"1704613","2","539.55483","4","0.50000","540"
"1704746","2","593.08936","24","0.08333","99"
"1704762","4","608.98184","42","0.09524","232"
"1704873","2","2139.4478999999997","22","0.09091","389"
"1704987","2","1982.616855","86","0.02326","92"
"1705012","2","2694.14385","62","0.03226","174"
"1705105","4","1649.718045","71","0.05634","372"
"1705111","2","628.644","53","0.03774","47"
"1705156","2","4240.04284","41","0.04878","414"
"1705188","2","1976.94448","35","0.05714","226"
"1705222","2","507.137","92","0.02174","22"
"1705233","3","1502.5103333333334","43","0.06977","314"
"1705327","2","2305.5930000000003","45","0.04444","205"
"1705440","2","2684.39513","18","0.11111","597"
"1705441","4","2697.6929975","62","0.06452","696"
"1705657","2","1519.122","36","0.05556","169"
"1705760","2","1248.4646149999999","39","0.05128","128"
"1705829","3","5929.663066666667","56","0.05357","953"
"1705864","5","1549.042908","56","0.08929","692"
"1705962","2","7991.5","9","0.22222","3552"
"1705970","2","333.7","20","0.10000","67"
"1706013","2","537.7859800000001","22","0.09091","98"
"1706096","2","622.6833","8","0.25000","311"
"1706104","3","4330.34422","73","0.04110","534"
"1706207","2","2725.140897","21","0.09524","519"
"1706458","2","2281.2092000000002","47","0.04255","194"
"1706515","4","5000.149130000001","60","0.06667","1333"
"1706544","2","379.087176","39","0.05128","39"
"1706708","2","2239.3227675","23","0.08696","389"
"1706727","3","996.5719466666666","51","0.05882","176"
"1706777","2","301.78935","63","0.03175","19"
"1706872","2","2357.74055","42","0.04762","225"
"1706948","3","5834.342312666668","60","0.05000","875"
"1706980","3","2155.0634999999997","34","0.08824","570"
"1706981","2","1545.30197","71","0.02817","87"
"1707053","2","1937.4874999999997","60","0.03333","129"
"1707064","2","2823.7688550000003","3","0.66667","3765"
"1707559","2","990.0468","49","0.04082","81"
"1707580","2","6203.588","32","0.06250","775"
"1707598","2","1992.99936","6","0.33333","1329"
"1707614","2","476.9055","17","0.11765","112"
"1707627","3","4553.406633333333","78","0.03846","525"
"1707751","2","2071.708275","82","0.02439","101"
"1707757","2","2695.58151","19","0.10526","567"
"1707994","2","398.00213","61","0.03279","26"
"1708008","2","2439.2243900000003","48","0.04167","203"
"1708033","2","2383.3599999999997","14","0.14286","681"
"1708131","6","1198.8290733333333","90","0.06667","480"
"1708252","3","4339.7876","31","0.09677","1260"
"1708273","2","806.2013000000001","9","0.22222","358"
"1708533","2","8620.7847675","58","0.03448","595"
"1708545","4","414.310845","60","0.06667","110"
"1708612","2","582.86265","1","2.00000","2331"
"1708665","2","2622.4273949999997","38","0.05263","276"
"1708738","2","6345.6828","15","0.13333","1692"
"1708756","2","1668.4029999999998","34","0.05882","196"
"1708800","2","1687.6835","21","0.09524","321"
"1708870","3","715.9793333333333","75","0.04000","86"
"1708884","3","600.4108","70","0.04286","77"
"1709215","2","1280.8439200000003","8","0.25000","640"
"1709298","2","2294.7131799999997","13","0.15385","706"
"1709392","2","2142.6682650000002","3","0.66667","2857"
"1709531","2","623.4925","33","0.06061","76"
"1709538","2","2808.1177799999996","63","0.03175","178"
"1709557","4","491.228495","54","0.07407","146"
"1709738","2","1631.8999999999999","6","0.33333","1088"
"1709841","3","1538.4314666666662","21","0.14286","659"
"1709852","4","2394.1119499999995","48","0.08333","798"
"1709905","5","992.4380960000001","43","0.11628","577"
"1710252","3","2794.0870766666667","49","0.06122","513"
"1710259","2","1522.4756000000002","16","0.12500","381"
"1710293","2","1702.308525","10","0.20000","681"
"1710364","2","6257.669","1","2.00000","25031"
"1710422","2","2028.901545","48","0.04167","169"
"1710602","2","1632.2880750000002","10","0.20000","653"
"1710850","4","855.7971264999999","54","0.07407","254"
"1710932","2","6214.357222000001","57","0.03509","436"
"1710946","5","1144.9591179999998","54","0.09259","530"
"1711052","2","1434.6842","79","0.02532","73"
"1711108","2","470.00100000000003","12","0.16667","157"
"1711158","2","496.241","62","0.03226","32"
"1711210","5","3836.2424399999995","83","0.06024","1155"
"1711229","3","1236.00216","23","0.13043","484"
"1711405","2","94.31887499999999","1","2.00000","377"
"1711429","2","135.43216","39","0.05128","14"
"1711496","3","1164.9141666666665","47","0.06383","223"
"1711559","3","2960.8299466666667","53","0.05660","503"
"1711696","2","341.61946","19","0.10526","72"
"1711815","7","1420.7157057142856","68","0.10294","1024"
"1712114","7","707.2183742857143","44","0.15909","788"
"1712176","3","2834.4759733333326","63","0.04762","405"
"1712383","2","5951.33155","53","0.03774","449"
"1712491","3","1074.3010000000002","65","0.04615","149"
"1712707","2","1980.25436","50","0.04000","158"
"1712774","2","3588.6384300000004","74","0.02703","194"
"1712926","3","3382.188608666667","58","0.05172","525"
"1713039","3","1289.7766666666664","10","0.30000","1161"
"1713099","3","1728.332666666667","17","0.17647","915"
"1713185","2","131.11964","6","0.33333","87"
"1713295","2","3165.32","86","0.02326","147"
"1713309","4","5004.338631000001","53","0.07547","1511"
"1713360","4","1440.6702500000001","14","0.28571","1646"
"1713595","2","190.526","13","0.15385","59"
"1713669","3","4770.916126666666","36","0.08333","1193"
"1713672","3","1565.6740399999999","2","1.50000","7046"
"1713710","2","926.8198199999999","62","0.03226","60"
"1713723","2","7186.73","16","0.12500","1797"
"1713805","2","1890.7350000000001","44","0.04545","172"
"1713808","3","4090.9871333333326","43","0.06977","856"
"1713902","3","1320.4994","10","0.30000","1188"
"1713944","2","408.03","49","0.04082","33"
"1714001","2","2797.6029000000003","39","0.05128","287"
"1714044","2","5098.79315","5","0.40000","4079"
"1714085","2","3506.6475","38","0.05263","369"
"1714245","2","6596.556734999999","46","0.04348","574"
"1714266","3","1375.753412666667","30","0.10000","413"
"1714391","5","903.1197360000002","75","0.06667","301"
"1714483","2","4913.7136","21","0.09524","936"
"1714771","2","3464.5854","56","0.03571","247"
"1715026","2","45.03823","57","0.03509","3"
"1715066","3","2189.2879333333335","90","0.03333","219"
"1715221","4","2815.451875","48","0.08333","938"
"1715321","2","1282.5004000000001","17","0.11765","302"
"1715330","3","5556.020466666668","18","0.16667","2778"
"1715354","2","3196.9915499999997","20","0.10000","639"
"1715385","2","2121.288","20","0.10000","424"
"1715413","4","1555.6446500000002","17","0.23529","1464"
"1715417","2","400.961","30","0.06667","53"
"1715455","3","1220.8826999999999","50","0.06000","220"
"1715480","3","567.65646","49","0.06122","104"
"1715613","2","5006.9857","4","0.50000","5007"
"1715636","3","2489.1353999999997","85","0.03529","264"
"1716050","2","67.902469","62","0.03226","4"
"1716054","6","5179.427000000001","78","0.07692","2391"
"1716135","2","3206.43012","35","0.05714","366"
"1716137","4","670.2023549999999","62","0.06452","173"
"1716173","3","2133.5605686666668","41","0.07317","468"
"1716185","2","730.386","16","0.12500","183"
"1716305","3","893.9020566666667","25","0.12000","322"
"1716324","3","3561.80694","51","0.05882","629"
"1716353","3","3473.605458666667","31","0.09677","1008"
"1716412","4","777.38125","94","0.04255","132"
"1716441","2","1399.38555","3","0.66667","1866"
"1716587","2","1272.6685","9","0.22222","566"
"1716630","2","606.4927799999999","22","0.09091","110"
"1716788","4","1869.1929499999999","35","0.11429","854"
"1716806","3","473.6594666666667","77","0.03896","55"
"1716893","3","533.9861999999999","26","0.11538","185"
"1717089","2","8667.313485","17","0.11765","2039"
"1717312","4","372.47111","55","0.07273","108"
"1717337","2","970.6349550000001","2","1.00000","1941"
"1717483","3","680.56522","47","0.06383","130"
"1717740","2","1826.818135","47","0.04255","155"
"1717741","3","1357.0064","16","0.18750","763"
"1717753","5","2287.6910500000004","93","0.05376","615"
"1717843","2","792.1455","13","0.15385","244"
"1717917","5","5108.2550519999995","75","0.06667","1703"
"1717948","2","613.3530450000001","63","0.03175","39"
"1717950","3","1458.284845","70","0.04286","187"
"1717954","4","7336.7965525","62","0.06452","1893"
"1717986","3","5791.689536666668","57","0.05263","914"
"1718151","2","1162.2633799999999","12","0.16667","387"
"1718196","4","2217.00963","47","0.08511","755"
"1718216","3","1257.7560966666667","14","0.21429","809"
"1718290","2","1216.7045","9","0.22222","541"
"1718360","2","1494.7645","58","0.03448","103"
"1718415","2","8656.42456","53","0.03774","653"
"1718498","2","496.25577000000004","3","0.66667","662"
"1718896","2","2914.368","62","0.03226","188"
"1718966","3","2929.040466666667","12","0.25000","2197"
"1719071","2","1965.0257999999997","38","0.05263","207"
"1719103","2","1393.776","1","2.00000","5575"
"1719130","2","169.39923","24","0.08333","28"
"1719365","3","4410.76263","27","0.11111","1470"
"1719403","2","1817.9750000000004","33","0.06061","220"
"1719676","2","170.25214499999998","59","0.03390","12"
"1719918","3","2893.3359413333333","23","0.13043","1132"
"1719992","3","1783.1655999999996","12","0.25000","1337"
"1720140","2","1104.47175","17","0.11765","260"
"1720178","2","1215.7649999999999","85","0.02353","57"
"1720183","3","940.39226","23","0.13043","368"
"1720464","2","128.96095","32","0.06250","16"
"1720539","2","11838.4344","41","0.04878","1155"
"1720554","2","2934.103125","36","0.05556","326"
"1720586","2","240.70213","18","0.11111","53"
"1720626","2","2604.0119999999993","16","0.12500","651"
"1720651","3","974.3972600000001","32","0.09375","274"
"1720672","2","2829.9100000000003","65","0.03077","174"
"1720797","2","613.92602","1","2.00000","2456"
"1720803","2","41.7492","20","0.10000","8"
"1721113","2","144.789895","99","0.02020","6"
"1721229","2","1370.775","14","0.14286","392"
"1721249","3","2286.908","21","0.14286","980"
"1721250","3","1266.3183333333334","71","0.04225","161"
"1721365","2","6365.886014999999","35","0.05714","728"
"1721683","2","938.85868","58","0.03448","65"
"1721694","2","495.35249999999996","17","0.11765","117"
"1721813","2","1787.86565","20","0.10000","358"
"1721846","2","3779.68604","66","0.03030","229"
"1721857","3","1901.5528000000002","78","0.03846","219"
"1721891","2","54.56323","28","0.07143","8"
"1721913","4","3169.950095","4","1.00000","12680"
"1722195","2","1573.2375","5","0.40000","1259"
"1722354","2","1020.5899999999999","13","0.15385","314"
"1722386","5","1132.8034199999997","107","0.04673","265"
"1722468","4","3537.3118025","51","0.07843","1110"
"1722571","2","1586.02447","45","0.04444","141"
"1722574","3","2997.999626666667","27","0.11111","999"
"1722620","3","6991.786063333334","62","0.04839","1015"
"1722851","2","2581.13005","23","0.08696","449"
"1722979","2","8591.336376","28","0.07143","1227"
"1723011","3","1805.3158946666663","82","0.03659","198"
"1723036","2","9419.147500000001","68","0.02941","554"
"1723111","2","2333.2320999999997","64","0.03125","146"
"1723125","2","943.2585","1","2.00000","3773"
"1723254","3","1862.4422000000002","16","0.18750","1048"
"1723278","4","1112.5987","80","0.05000","223"
"1723477","2","3118.7882200000004","52","0.03846","240"
"1723912","2","791.55075","9","0.22222","352"
"1723914","2","3190.4929999999995","74","0.02703","172"
"1723942","2","3782.5181750000006","77","0.02597","196"
"1723977","4","926.9752050000001","16","0.25000","927"
"1724009","2","1403.5112500000002","72","0.02778","78"
"1724183","2","1256.66349","74","0.02703","68"
"1724231","2","1340.3799999999999","13","0.15385","412"
"1724293","2","3914.0676825","55","0.03636","285"
"1724349","2","999.8643199999998","7","0.28571","571"
"1724352","2","1670.7723","22","0.09091","304"
"1724458","4","787.08538125","65","0.06154","194"
"1724558","2","1812.051","34","0.05882","213"
"1724611","3","4945.32728","38","0.07895","1171"
"1724617","2","621.48","34","0.05882","73"
"1724636","2","40.95402","29","0.06897","6"
"1724663","3","2386.722866666667","34","0.08824","632"
"1724842","4","2468.6307250000004","66","0.06061","598"
"1724973","2","2583.613645","13","0.15385","795"
"1724999","2","3464.5815700000003","62","0.03226","224"
"1725111","3","184.22133333333338","7","0.42857","237"
"1725202","2","1932.0881","78","0.02564","99"
"1725232","3","5282.463733333333","62","0.04839","767"
"1725265","2","4506.759035","20","0.10000","901"
"1725311","3","5087.3309333333345","11","0.27273","4162"
"1725491","2","5761.40515","28","0.07143","823"
"1725544","3","185.21609999999998","44","0.06818","38"
"1725575","2","605.33196","23","0.08696","105"
"1725952","2","3505.1827200000002","9","0.22222","1558"
"1725990","3","4677.791701666667","29","0.10345","1452"
"1726023","2","1423.74725","51","0.03922","112"
"1726128","2","1715.87626","28","0.07143","245"
"1726202","2","2231.35749","26","0.07692","343"
"1726213","2","1176.3475","19","0.10526","248"
"1726246","2","1696.4584","12","0.16667","565"
"1726253","3","1820.3466666666666","9","0.33333","1820"
"1726255","3","1715.6148133333336","15","0.20000","1029"
"1726370","2","2741.53171","67","0.02985","164"
"1726417","3","1023.8349533333334","10","0.30000","921"
"1726450","2","2738.0941150000003","20","0.10000","548"
"1726464","2","277.0906","8","0.25000","139"
"1726475","3","2150.581873333333","36","0.08333","538"
"1726529","2","4647.65","32","0.06250","581"
"1726543","2","1401.1901850000002","51","0.03922","110"
"1726577","2","15606.8576625","41","0.04878","1523"
"1726620","3","2040.8366666666668","5","0.60000","3674"
"1726727","2","2037.706651","55","0.03636","148"
"1726775","2","1541.3564725","72","0.02778","86"
"1726776","2","11795.793","7","0.28571","6740"
"1726810","2","627.01965","7","0.28571","358"
"1726894","2","1235.691985","27","0.07407","183"
"1726958","2","2043.88814","43","0.04651","190"
"1727043","3","4353.3865","67","0.04478","585"
"1727102","2","5957.114999999999","60","0.03333","397"
"1727120","3","1494.4357499999999","56","0.05357","240"
"1727132","6","1575.1793358333332","87","0.06897","652"
"1727135","2","866.01","52","0.03846","67"
"1727170","4","5677.717227499999","79","0.05063","1150"
"1727244","4","581.05276","54","0.07407","172"
"1727440","3","12976.23302","77","0.03896","1517"
"1727451","2","604.48956","109","0.01835","22"
"1727596","2","1563.3250000000003","8","0.25000","782"
"1727630","2","1323.4550499999998","18","0.11111","294"
"1727707","3","1458.61972","36","0.08333","365"
"1727742","3","383.1210966666667","31","0.09677","111"
"1727916","3","1200.2950666666668","24","0.12500","450"
"1727981","3","765.3291733333334","21","0.14286","328"
"1728141","2","2908.70965","28","0.07143","416"
"1728155","2","1419.9615900000001","47","0.04255","121"
"1728284","3","1227.6833","92","0.03261","120"
"1728706","2","3120.2737500000003","33","0.06061","378"
"1728852","4","3894.638325","46","0.08696","1355"
"1728880","3","1595.0034000000003","12","0.25000","1196"
"1728923","2","1372.925","4","0.50000","1373"
"1728938","3","1252.2782466666667","48","0.06250","235"
"1728974","2","6285.1077","7","0.28571","3591"
"1729215","2","320.08579999999995","9","0.22222","142"
"1729316","3","1772.2277250000004","44","0.06818","363"
"1729431","2","3913.8798049999996","15","0.13333","1044"
"1729646","3","7381.5151466666675","31","0.09677","2143"
"1729700","2","162.4814","59","0.03390","11"
"1729763","2","2635.845","1","2.00000","10543"
"1730003","2","1346.68125","32","0.06250","168"
"1730020","2","3685.0199999999995","41","0.04878","360"
"1730071","2","7948.844705","27","0.07407","1178"
"1730073","3","1950.347","25","0.12000","702"
"1730122","3","5529.3966666666665","50","0.06000","995"
"1730212","3","9275.974933333333","96","0.03125","870"
"1730300","2","139.4665","8","0.25000","70"
"1730353","2","5702.30685","8","0.25000","2851"
"1730475","4","6758.221600000001","44","0.09091","2458"
"1730502","2","14224.431","30","0.06667","1897"
"1730539","2","13254.607791999999","32","0.06250","1657"
"1730693","3","1229.1921","11","0.27273","1006"
"1730823","4","1250.3665","81","0.04938","247"
"1730841","5","2295.6466100000002","60","0.08333","957"
"1730875","2","715.8536","33","0.06061","87"
"1730880","3","225.7858","85","0.03529","24"
"1730894","2","3614.882","10","0.20000","1446"
"1731018","2","2555.9822249999997","1","2.00000","10224"
"1731134","3","5043.773213333333","49","0.06122","926"
"1731181","2","4219.4984","16","0.12500","1055"
"1731230","3","1146.7775333333334","98","0.03061","105"
"1731334","2","4296.610035","2","1.00000","8593"
"1731372","3","2454.796","60","0.05000","368"
"1731394","3","989.2681333333331","70","0.04286","127"
"1731400","2","663.822","58","0.03448","46"
"1731564","6","1719.2511916666663","43","0.13953","1439"
"1731570","2","1904.2785","33","0.06061","231"
"1731645","2","1756.0555","58","0.03448","121"
"1731676","2","1929.6652150000002","12","0.16667","643"
"1731797","2","1204.3254","42","0.04762","115"
"1731826","2","3432.404","7","0.28571","1961"
"1731841","4","3134.8362","69","0.05797","727"
"1731957","3","8407.066337333334","24","0.12500","3153"
"1732299","2","9.14831","41","0.04878","1"
"1732308","2","1043.919525","87","0.02299","48"
"1732334","2","4997.36869","40","0.05000","500"
"1732343","2","3773.819295","41","0.04878","368"
"1732346","2","9526.348300000001","18","0.11111","2117"
"1732425","2","1158.5534200000002","12","0.16667","386"
"1732511","6","5058.797613333333","29","0.20690","6280"
"1732547","2","52.236765000000005","23","0.08696","9"
"1732602","5","1265.734148","93","0.05376","340"
"1732682","3","1651.3166","39","0.07692","381"
"1732895","2","1303.2762299999997","22","0.09091","237"
"1732915","4","1241.9236649999998","60","0.06667","331"
"1733081","3","238.35396666666665","13","0.23077","165"
"1733086","2","2059.3437125","51","0.03922","162"
"1733141","2","1727.6546799999999","1","2.00000","6911"
"1733239","2","540.2623800000001","4","0.50000","540"
"1733325","2","9441.7963","3","0.66667","12589"
"1733657","2","4590.669175999999","19","0.10526","966"
"1733664","2","1770.11005","10","0.20000","708"
"1733753","2","2899.2715000000003","16","0.12500","725"
"1733845","2","1442.0798","12","0.16667","481"
"1733854","2","633.94898","28","0.07143","91"
"1734021","2","1953.1789999999996","32","0.06250","244"
"1734125","2","3053.49154","47","0.04255","260"
"1734350","3","1280.92","23","0.13043","501"
"1734405","2","3210.935","54","0.03704","238"
"1734507","4","1733.45187","52","0.07692","533"
"1734515","2","384.55131","42","0.04762","37"
"1734649","2","3577.48107","40","0.05000","358"
"1734969","2","4558.64775","25","0.08000","729"
"1735013","2","2880.54821","43","0.04651","268"
"1735023","2","1083.49268","5","0.40000","867"
"1735029","2","767.3","3","0.66667","1023"
"1735041","4","7108.4973025","43","0.09302","2645"
"1735080","3","1175.1137613333333","20","0.15000","529"
"1735110","2","3661.40288","55","0.03636","266"
"1735201","4","1359.17315","49","0.08163","444"
"1735250","3","928.072","50","0.06000","167"
"1735303","4","1140.35923","58","0.06897","315"
"1735373","2","1829.1906000000001","64","0.03125","114"
"1735391","2","1576.98515","10","0.20000","631"
"1735430","5","1694.3760280000001","46","0.10870","921"
"1735596","2","314.1192","57","0.03509","22"
"1735675","2","1133.472","4","0.50000","1133"
"1735708","2","1922.5165999999997","83","0.02410","93"
"1735759","3","695.3967566666666","57","0.05263","110"
"1735770","2","1367.9762500000002","4","0.50000","1368"
"1735784","2","3200.3932999999997","92","0.02174","139"
"1735798","2","353.074545","5","0.40000","282"
"1735830","4","1910.39683","46","0.08696","664"
"1735939","2","3386.2174299999997","13","0.15385","1042"
"1736076","2","378.823035","35","0.05714","43"
"1736199","3","2811.61695","100","0.03000","253"
"1736224","3","651.7086","32","0.09375","183"
"1736271","2","2417.52185","41","0.04878","236"
"1736343","3","962.8281999999999","15","0.20000","578"
"1736462","2","1292.88","70","0.02857","74"
"1736517","2","5657.727799999999","16","0.12500","1414"
"1736577","3","2018.6139999999998","48","0.06250","378"
"1736597","3","3397.65215","35","0.08571","874"
"1736793","2","1134.4","23","0.08696","197"
"1736869","2","1033.9715","21","0.09524","197"
"1736904","2","2851.1443999999997","18","0.11111","634"
"1737142","3","1331.5949966666667","52","0.05769","230"
"1737152","2","394.59015","3","0.66667","526"
"1737178","2","3556.8291600000002","33","0.06061","431"
"1737210","2","51.69475","86","0.02326","2"
"1737258","3","5198.335253333334","24","0.12500","1949"
"1737306","2","2404.8671000000004","17","0.11765","566"
"1737449","3","3295.151333333333","98","0.03061","303"
"1737467","2","2086.6549999999997","39","0.05128","214"
"1737481","3","2412.754683333333","22","0.13636","987"
"1737588","3","4251.542724","34","0.08824","1125"
"1737621","2","4568.651159999999","66","0.03030","277"
"1737656","2","1861.18625","79","0.02532","94"
"1737724","3","3117.073436666666","63","0.04762","445"
"1737782","2","4368.3626","19","0.10526","920"
"1738026","2","717.4455","32","0.06250","90"
"1738143","3","397.008","59","0.05085","61"
"1738146","2","821.9844","24","0.08333","137"
"1738175","2","8816.7425","75","0.02667","470"
"1738209","2","588.3058","57","0.03509","41"
"1738262","3","739.0418333333333","100","0.03000","67"
"1738468","2","1885.737","2","1.00000","3771"
"1738563","2","549.69129","10","0.20000","220"
"1738577","3","1249.6366666666665","71","0.04225","158"
"1738597","2","2245.71765","5","0.40000","1797"
"1738661","3","1956.1237866666668","41","0.07317","429"
"1738666","4","2997.3819324999995","99","0.04040","484"
"1738694","2","42.96213","53","0.03774","3"
"1738698","3","3757.3313333333335","93","0.03226","364"
"1738720","4","2743.1967250000002","82","0.04878","535"
"1738819","2","3539.1984","15","0.13333","944"
"1738978","2","1148.1266","16","0.12500","287"
"1739049","4","1177.3943749999999","93","0.04301","203"
"1739070","2","2761.09145","24","0.08333","460"
"1739096","2","173.334","30","0.06667","23"
"1739366","3","2133.6394666666665","30","0.10000","640"
"1739427","2","5371.70665","43","0.04651","500"
"1739522","2","978.753375","19","0.10526","206"
"1739552","7","2160.1038","84","0.08333","1260"
"1739574","6","1312.2406700000001","68","0.08824","695"
"1739607","3","1334.3253566666667","26","0.11538","462"
"1739630","2","2827.149","34","0.05882","333"
"1739643","2","6250.782","41","0.04878","610"
"1739814","2","198.1533","9","0.22222","88"
"1739850","2","7419.3255","7","0.28571","4240"
"1740074","2","1486.6641000000002","11","0.18182","541"
"1740105","3","3580.33","9","0.33333","3580"
"1740124","2","815.3158","1","2.00000","3261"
"1740156","2","1752.1364999999998","56","0.03571","125"
"1740175","2","1118.41275","52","0.03846","86"
"1740198","2","1201.72593","54","0.03704","89"
"1740305","2","3394.0368399999998","61","0.03279","223"
"1740311","2","650.33095","49","0.04082","53"
"1740382","2","896.1","14","0.14286","256"
"1740421","2","949.6195200000001","49","0.04082","78"
"1740541","2","6804.178","74","0.02703","368"
"1740726","3","1305.3333333333333","60","0.05000","196"
"1741184","3","2538.1753360000002","56","0.05357","408"
"1741270","3","2035.1757333333335","42","0.07143","436"
"1741316","3","1768.5311833333335","24","0.12500","663"
"1741457","2","418.320095","12","0.16667","139"
"1741462","3","7088.1140000000005","59","0.05085","1081"
"1741529","3","839.8938066666666","42","0.07143","180"
"1741607","2","456.74670000000003","1","2.00000","1827"
"1741844","2","1142.0435","85","0.02353","54"
"1741860","2","340.128","7","0.28571","194"
"1741916","4","1094.4890945","74","0.05405","237"
"1742008","2","1820.00655","8","0.25000","910"
"1742104","2","646.1068550000001","40","0.05000","65"
"1742139","3","2890.6572333333334","86","0.03488","303"
"1742164","2","3203.3826","91","0.02198","141"
"1742238","2","1915.0395","43","0.04651","178"
"1742353","3","4838.6263733333335","52","0.05769","837"
"1742489","2","7975.8075","27","0.07407","1182"
"1742614","3","2317.02934","86","0.03488","242"
"1742651","2","144.95999999999998","40","0.05000","14"
"1742689","4","1524.56875","72","0.05556","339"
"1742708","3","1362.5790833333333","103","0.02913","119"
"1742753","2","3448.5532000000003","48","0.04167","287"
"1742959","2","501.5222","13","0.15385","154"
"1742966","4","2514.936375","57","0.07018","706"
"1743030","3","3400.39407","73","0.04110","419"
"1743113","4","4384.119925","51","0.07843","1375"
"1743148","2","1442.3550500000001","20","0.10000","288"
"1743340","3","4863.9270866666675","34","0.08824","1288"
"1743371","5","2910.805606","76","0.06579","958"
"1743470","2","1770.3565","32","0.06250","221"
"1743496","2","1784.9456679999998","54","0.03704","132"
"1743513","4","634.2458835","90","0.04444","113"
"1743552","4","3102.3913787500005","81","0.04938","613"
"1743584","3","862.0785633333334","37","0.08108","210"
"1743685","2","1710.2645","40","0.05000","171"
"1743719","2","2677.1269999999995","61","0.03279","176"
"1743736","2","2527.92358","41","0.04878","247"
"1743954","2","2948.1809","18","0.11111","655"
"1743963","6","10905.329914666665","69","0.08696","5690"
"1744027","2","1196.97325","53","0.03774","90"
"1744029","3","1677.4113200000002","41","0.07317","368"
"1744039","2","4185.9326","12","0.16667","1395"
"1744072","5","3058.4496449999997","47","0.10638","1627"
"1744081","3","5845.384213333332","30","0.10000","1754"
"1744105","2","1188.3794","11","0.18182","432"
"1744150","2","211.14249999999998","7","0.28571","121"
"1744314","4","4539.529940000001","103","0.03883","705"
"1744359","3","1063.99524","5","0.60000","1915"
"1744474","3","4176.820696666667","50","0.06000","752"
"1744506","4","1578.2073249999999","22","0.18182","1148"
"1744573","3","1341.8178866666667","49","0.06122","246"
"1744725","4","1146.51836","67","0.05970","274"
"1744752","2","6057.7731","44","0.04545","551"
"1744806","3","1193.8351","46","0.06522","234"
